hparams_hash,learning_rate,layer_sizes,dropout_rates,batch_norm,weight_decay,batch_size,leaky_relu_negative_slope,num_epochs,scheduler_mode,scheduler_factor,scheduler_patience,scheduler_threshold,scheduler_cooldown,early_stopping_mode,early_stopping_patience,early_stopping_delta,val_loss,val_accuracy,computation_time,final_num_epochs,lr_reduction_epochs,log_filename
d2c9c28e8826fc77cc761d106a703806,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.0,64,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4010472175232164,89.21,319.0862383842468,33,"[21, 31]",training_log_d2c9c28e8826fc77cc761d106a703806.json
72a9bb954dec94ddb4efc59a9dbc9ad6,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.0,128,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4158141522467891,88.65,272.3356728553772,30,"[20, 28]",training_log_72a9bb954dec94ddb4efc59a9dbc9ad6.json
d2b8a63d8e08d5ea7294b7abc815b8ad,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.0,128,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.40386847604679155,89.07,347.5343728065491,38,"[27, 36]",training_log_d2b8a63d8e08d5ea7294b7abc815b8ad.json
433033294e990399adc654b651fe88b5,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",1e-05,16,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4465274563146755,88.69,348.8759546279907,27,"[20, 25]",training_log_433033294e990399adc654b651fe88b5.json
55faf658bc0e0b6b998017c1ebb6b68d,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",1e-05,16,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4225611220754683,88.46,406.00951075553894,31,"[14, 29]",training_log_55faf658bc0e0b6b998017c1ebb6b68d.json
f9f3d33fe0c418ae3be352f6c3a4b9ac,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",1e-05,32,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4228993555108389,88.39,245.5951840877533,23,"[10, 21]",training_log_f9f3d33fe0c418ae3be352f6c3a4b9ac.json
343ab6923b0cc072ca06d65e98a7b58a,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",1e-05,32,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4185103330814753,88.81,364.1327521800995,33,"[17, 31]",training_log_343ab6923b0cc072ca06d65e98a7b58a.json
f6387ea9c26377cb8800a51cfb5525d4,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",1e-05,64,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.41536312009308746,88.8,319.80862736701965,33,"[19, 31]",training_log_f6387ea9c26377cb8800a51cfb5525d4.json
644862e9cfa834ee87086a05dce5276e,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",1e-05,64,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4010472175232164,89.21,319.89812779426575,33,"[21, 31]",training_log_644862e9cfa834ee87086a05dce5276e.json
56c30850a3f8d1a74f055efe50e471bd,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",1e-05,128,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4158141522467891,88.65,272.5951898097992,30,"[20, 28]",training_log_56c30850a3f8d1a74f055efe50e471bd.json
10b4dd5ad56e7a9f9664d4e2f88d63e2,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",1e-05,128,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.40386847604679155,89.07,347.04596996307373,38,"[27, 36]",training_log_10b4dd5ad56e7a9f9664d4e2f88d63e2.json
650cfb9763edca694f82d8626a58c8d0,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.0001,16,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4433945325832814,88.48,391.4464728832245,30,"[20, 28]",training_log_650cfb9763edca694f82d8626a58c8d0.json
dfa46741867a08f52d88cc2efeeff042,0.001,"[128, 64]","[0.1, 0.1]","[true, true]",0.0,16,0.01,5,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.37411872392445805,88.77,74.50851249694824,5,[],training_log_dfa46741867a08f52d88cc2efeeff042.json
45aa97e54ef79fcce12298315cd1bfd8,0.001,"[128, 64]","[0.1, 0.1]","[true, true]",0.0,16,0.1,5,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.392546183988452,88.38,73.2821877002716,5,[],training_log_45aa97e54ef79fcce12298315cd1bfd8.json
81f5fcf9951643fce2ae80bdc5186000,0.001,"[128, 64]","[0.1, 0.1]","[true, true]",0.0,32,0.01,5,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.37397375973030783,89.04,59.18763518333435,5,[],training_log_81f5fcf9951643fce2ae80bdc5186000.json
41da03ed3d6dacced3bdc0aef8134dcc,0.001,"[128, 64]","[0.1, 0.1]","[true, true]",0.0,32,0.1,5,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.3793038071011202,88.89,58.365370988845825,5,[],training_log_41da03ed3d6dacced3bdc0aef8134dcc.json
4061856163ccf0e471828aba591b1fab,0.001,"[128, 64]","[0.1, 0.1]","[true, true]",0.0,64,0.01,5,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.3718158115816724,89.2,52.56651759147644,5,[],training_log_4061856163ccf0e471828aba591b1fab.json
b8d2385cb7d9aab32dc55d5225e9fe3d,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.0001,16,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4334653476305306,88.09,270.96101450920105,21,"[11, 19]",misc/training_log_b8d2385cb7d9aab32dc55d5225e9fe3d.json
e15c6f46b522618d85b27c726fc62315,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.0001,32,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4220886393346059,88.49,358.96526551246643,33,"[21, 31]",misc/training_log_e15c6f46b522618d85b27c726fc62315.json
fd8a4c5a37ab94a9956ba4600a7d7070,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.0001,32,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.41779598020933595,89.1,439.0043227672577,40,"[26, 38]",misc/training_log_fd8a4c5a37ab94a9956ba4600a7d7070.json
c52a588634e817d05890f31b47079729,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.0001,64,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.419671559267363,88.14,221.8185956478119,23,"[15, 21]",misc/training_log_c52a588634e817d05890f31b47079729.json
51b0a10857188ed95800e6a1e645a481,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.0001,64,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4090445638177501,88.83,342.4939272403717,35,"[26, 33]",misc/training_log_51b0a10857188ed95800e6a1e645a481.json
ca3cc03c4c41e05678c99c0bbd70b649,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.0001,128,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4175166853621036,89.09,369.22892928123474,40,"[31, 38]",misc/training_log_ca3cc03c4c41e05678c99c0bbd70b649.json
7289b3edcb47b377c366ab42196e1845,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.0001,128,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4038161273244061,88.78,350.01635456085205,38,"[24, 31, 36]",misc/training_log_7289b3edcb47b377c366ab42196e1845.json
63852d1f8feba04e93a2373b29aae87f,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.001,16,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4340671258641407,88.67,392.46245551109314,30,"[20, 28]",misc/training_log_63852d1f8feba04e93a2373b29aae87f.json
8a635d5597f72aea534b4566f35bc3ec,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.001,16,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.41480172874592247,88.74,365.17334961891174,28,"[13, 26]",misc/training_log_8a635d5597f72aea534b4566f35bc3ec.json
af4f506ba1458300713eb8ecebb6e290,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.001,32,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.433237938256488,88.73,303.7817783355713,28,"[21, 26]",misc/training_log_af4f506ba1458300713eb8ecebb6e290.json
8eb37a38940df63acad09aa79112805d,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.001,32,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4143703822701122,88.5,348.8050272464752,32,"[17, 30]",misc/training_log_8eb37a38940df63acad09aa79112805d.json
4b250d1ef1381c741f81020ff411b70a,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.001,64,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4243961286962412,88.51,332.91170477867126,33,"[20, 31]",misc/training_log_4b250d1ef1381c741f81020ff411b70a.json
3ff70cd939fc57c8ff676cf5ac3af661,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",1e-05,32,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4071030570104861,88.68,516.270914554596,45,"[20, 43]",misc/training_log_3ff70cd939fc57c8ff676cf5ac3af661.json
99ea2a25e7e760f75bb3678007db3b14,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",1e-05,32,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4535215824437789,86.61,257.962354183197,23,[21],misc/training_log_99ea2a25e7e760f75bb3678007db3b14.json
6c7cba3674dbde5d28ac07431604f3ad,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",1e-05,64,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.41366951281477693,87.81,226.85371327400208,23,[21],misc/training_log_6c7cba3674dbde5d28ac07431604f3ad.json
9ff217f129b1ce5ec3d9ddc3d0154e57,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",1e-05,64,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4261986873806662,87.34,410.668568611145,41,"[21, 39]",misc/training_log_9ff217f129b1ce5ec3d9ddc3d0154e57.json
64a016a621523a4a7835ed161b92e367,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",1e-05,128,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4031931495741953,88.23,315.36926436424255,34,"[21, 32]",misc/training_log_64a016a621523a4a7835ed161b92e367.json
02c5da8dc892de0fe2d4df5a4bf3008d,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.001,64,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.17542130914131168,94.92,255.0897135734558,31,"[17, 29]",misc/training_log_02c5da8dc892de0fe2d4df5a4bf3008d.json
345aa5c3cc11120796fd1d7dd4b2d556,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.001,128,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.177255304082285,95.06,391.5064949989319,50,"[38, 48]",misc/training_log_345aa5c3cc11120796fd1d7dd4b2d556.json
1647ffdcf5c65a0912fd8bafe273dddc,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.001,128,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.1782072092158885,94.96,423.40426802635193,54,"[36, 52]",misc/training_log_1647ffdcf5c65a0912fd8bafe273dddc.json
d570cc0c686b3f90273f5e554d6b284d,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",0.0,16,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.1891636767759919,94.29,565.0662913322449,47,"[27, 38, 45]",misc/training_log_d570cc0c686b3f90273f5e554d6b284d.json
bf5740b3144da7a17deeba42a33354e2,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",0.0,16,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.21788872413337232,93.71,477.7921233177185,40,[38],misc/training_log_bf5740b3144da7a17deeba42a33354e2.json
ef6e5894f193777e7a908a6e7ea3750e,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",0.0,32,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.17593511195478442,94.87,455.42241287231445,47,"[35, 45]",misc/training_log_ef6e5894f193777e7a908a6e7ea3750e.json
51b57cf75b0388a2927f7262e6bce24a,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",0.0,32,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.2063315127152033,94.04,318.8764226436615,33,[],misc/training_log_51b57cf75b0388a2927f7262e6bce24a.json
6405c77529753190d1d05ce4855ea1ac,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",0.0,64,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.17458640130319794,95.03,297.80634903907776,35,"[23, 33]",misc/training_log_6405c77529753190d1d05ce4855ea1ac.json
ee7d568715e896740565a1a18ec49cde,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",0.0,64,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.1872457770903589,94.56,452.87678694725037,53,"[34, 51]",misc/training_log_ee7d568715e896740565a1a18ec49cde.json
ee5e592618cb34e4922df7dfee5e398a,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",0.0,128,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.17630334193759326,94.83,242.02373623847961,31,[29],misc/training_log_ee5e592618cb34e4922df7dfee5e398a.json
974e71c9bbf630307bd37826c71e49ec,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",0.0,128,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.18742301503691491,94.56,402.48076701164246,50,"[27, 48]",misc/training_log_974e71c9bbf630307bd37826c71e49ec.json
b429dccd0ed5e9efa87a7ce19a219b4a,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",1e-05,16,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.1891636767759919,94.29,565.1683549880981,47,"[27, 38, 45]",misc/training_log_b429dccd0ed5e9efa87a7ce19a219b4a.json
20747b56351e96c455fab338240aa587,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",1e-05,16,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.21788872413337232,93.71,484.9557104110718,40,[38],misc/training_log_20747b56351e96c455fab338240aa587.json
167a6764c55179751f798cdbcabbd9cd,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",1e-05,128,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.18742301503691491,94.56,396.3517918586731,50,"[27, 48]",misc/training_log_167a6764c55179751f798cdbcabbd9cd.json
221ba1dd8223d0bb0b3d82b1f517ee44,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",0.0001,16,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.20007209824696184,94.19,342.6167023181915,29,[27],misc/training_log_221ba1dd8223d0bb0b3d82b1f517ee44.json
c6f5b988174dbd9c2104ef4256a9b462,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",0.0001,16,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.2154724439918995,94.0,539.5555393695831,45,"[35, 43]",misc/training_log_c6f5b988174dbd9c2104ef4256a9b462.json
28b2c7baaec0e2ba0c25d313278aa4ea,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",0.0001,32,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.18226691682825977,94.47,314.97437357902527,33,"[19, 31]",misc/training_log_28b2c7baaec0e2ba0c25d313278aa4ea.json
b4c023a6d558d37d5faf0593d1bc48c6,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",0.0001,32,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.19158097449987652,94.54,435.3080232143402,45,"[34, 43]",misc/training_log_b4c023a6d558d37d5faf0593d1bc48c6.json
a98c476d8d853c9378fcab73897189b8,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",0.0001,64,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.17925467804833584,94.79,278.53229880332947,33,[31],misc/training_log_a98c476d8d853c9378fcab73897189b8.json
4777028bb475151d3ebcfc687a03c3c2,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",0.0001,64,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.1861302624130325,94.6,455.6547155380249,53,"[38, 46, 51]",misc/training_log_4777028bb475151d3ebcfc687a03c3c2.json
82f6a2ce6a7d5d1d8f41681f9a30d814,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",0.0001,128,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.17926819622516632,94.78,241.92501044273376,31,[29],misc/training_log_82f6a2ce6a7d5d1d8f41681f9a30d814.json
96356f615616f823c0c7a8130e4b1051,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",0.0001,128,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.18783461406261107,94.56,395.6228585243225,50,"[27, 48]",misc/training_log_96356f615616f823c0c7a8130e4b1051.json
987596ebb5a9b7392b979c2edde348bd,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",0.001,16,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.1908272897541523,94.37,492.39091444015503,40,"[17, 38]",misc/training_log_987596ebb5a9b7392b979c2edde348bd.json
627d04da2526640cc1ba08a4d5bd7832,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",0.001,16,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.20233509070724248,94.4,834.1798136234283,68,"[38, 66]",misc/training_log_627d04da2526640cc1ba08a4d5bd7832.json
47d01b25c4c118839aceb037ccbd7afb,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",0.001,32,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.18091723159068643,94.67,361.74256324768066,37,[35],misc/training_log_47d01b25c4c118839aceb037ccbd7afb.json
e2203edcb6f54c3df7e1a9df6030bc18,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",0.001,32,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.18875547836180598,94.54,562.0322132110596,57,"[38, 55]",misc/training_log_e2203edcb6f54c3df7e1a9df6030bc18.json
2277a3017695e41cc1d568c0eb4eab94,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",0.001,64,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.1808166365928141,94.69,309.75423288345337,36,[34],misc/training_log_2277a3017695e41cc1d568c0eb4eab94.json
a6d3888f702c93a33b2811d53ea2e978,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",0.001,64,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.18677556888455418,94.65,459.46290946006775,53,"[34, 51]",misc/training_log_a6d3888f702c93a33b2811d53ea2e978.json
5aa2535f3af7facf228c42471c89cf31,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",0.001,128,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.17011799939165387,95.06,312.5548131465912,39,"[29, 37]",misc/training_log_5aa2535f3af7facf228c42471c89cf31.json
5b43ec4710e6000a91013eb00b0b98ee,0.001,"[128, 64]","[0.4, 0.4]","[true, true]",0.001,128,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.18661870081213455,94.56,475.43652725219727,59,"[27, 52, 57]",misc/training_log_5b43ec4710e6000a91013eb00b0b98ee.json
dc6b1685e7065e20780ddec783554ddc,0.001,"[128, 64]","[0.4, 0.4]","[false, false]",0.0,16,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.22440787037867121,93.76,394.678302526474,35,"[26, 34]",misc/training_log_dc6b1685e7065e20780ddec783554ddc.json
95a2c1965bd06d376ab9aa9909317dd5,0.001,"[128, 64]","[0.4, 0.4]","[false, false]",0.0,16,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.22115970659703016,93.66,423.4523949623108,38,"[13, 26]",misc/training_log_95a2c1965bd06d376ab9aa9909317dd5.json
f1c25b208b38339e7a355f6a608203e5,0.001,"[128, 64]","[0.4, 0.4]","[false, false]",0.0,32,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.20711938802527782,94.23,374.07898354530334,40,"[30, 38]",misc/training_log_f1c25b208b38339e7a355f6a608203e5.json
5232e903cd9ce51d0c843b78de320307,0.001,"[128, 64]","[0.4, 0.4]","[false, false]",0.0,32,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.2002260738495773,94.31,544.5143461227417,58,"[24, 50, 56]",misc/training_log_5232e903cd9ce51d0c843b78de320307.json
b88603865005dec96dc05e2dd5c945ca,0.001,"[128, 64]","[0.4, 0.4]","[false, false]",0.0,64,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.1936593878848158,94.24,307.9301793575287,37,"[28, 35]",misc/training_log_b88603865005dec96dc05e2dd5c945ca.json
5d983c4561964b27ae1e3f858cadd327,0.001,"[128, 64]","[0.4, 0.4]","[false, false]",0.0,64,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.20680290429740195,93.8,410.70693612098694,49,"[17, 35, 47]",misc/training_log_5d983c4561964b27ae1e3f858cadd327.json
209a8809e72d7e89197ee54c4c7ac403,0.001,"[128, 64]","[0.4, 0.4]","[false, false]",0.0,128,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.20212475163272664,94.13,412.628502368927,52,"[39, 50]",misc/training_log_209a8809e72d7e89197ee54c4c7ac403.json
9de9a83ab21d3d23772944f68670c5fe,0.001,"[128, 64]","[0.4, 0.4]","[false, false]",0.0,128,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.19587893369077128,94.38,412.02446150779724,52,"[34, 50]",misc/training_log_9de9a83ab21d3d23772944f68670c5fe.json
91c02c262aac92dc4139d3336a9a9743,0.001,"[128, 64]","[0.4, 0.4]","[false, false]",1e-05,16,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.22440787037867121,93.76,391.20319390296936,35,"[26, 34]",misc/training_log_91c02c262aac92dc4139d3336a9a9743.json
8c343a306db83c476b8ddb7a4266a353,0.001,"[128, 64]","[0.4, 0.4]","[false, false]",1e-05,16,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.22115970659703016,93.66,426.08481550216675,38,"[13, 26]",misc/training_log_8c343a306db83c476b8ddb7a4266a353.json
290f02070122615a86475fe169c0029a,0.001,"[128, 64]","[0.4, 0.4]","[false, false]",1e-05,32,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.20711938802527782,94.23,373.6252598762512,40,"[30, 38]",misc/training_log_290f02070122615a86475fe169c0029a.json
2811a1a6cb69283ddb38fcae40442bb5,0.001,"[128, 64]","[0.4, 0.4]","[false, false]",1e-05,32,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.2002260738495773,94.31,546.2964658737183,58,"[24, 50, 56]",misc/training_log_2811a1a6cb69283ddb38fcae40442bb5.json
98c7e46d838b6b0d43a5569e4feb57e5,0.001,"[128, 64]","[0.4, 0.4]","[false, false]",1e-05,64,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.1936593878848158,94.24,309.1569514274597,37,"[28, 35]",misc/training_log_98c7e46d838b6b0d43a5569e4feb57e5.json
2d7c858ac395ea10dde6bf72961d10e9,0.001,"[128, 64]","[0.4, 0.4]","[false, false]",1e-05,64,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.20680290429740195,93.8,417.1155364513397,49,"[17, 35, 47]",misc/training_log_2d7c858ac395ea10dde6bf72961d10e9.json
5ca027738bb69486faa2809097201bea,0.001,"[128, 64]","[0.4, 0.4]","[false, false]",1e-05,128,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.20212475163272664,94.13,410.84633922576904,52,"[39, 50]",misc/training_log_5ca027738bb69486faa2809097201bea.json
100db53ea934aa0f54c7e93a629f6461,0.001,"[128, 64]","[0.4, 0.4]","[false, false]",1e-05,128,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.19587893369077128,94.38,410.4393665790558,52,"[34, 50]",misc/training_log_100db53ea934aa0f54c7e93a629f6461.json
a19004ca08e1b8cfc4c88adb7017c746,0.001,"[128, 64]","[0.4, 0.4]","[false, false]",0.0001,16,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.2231666206062073,93.66,399.8186798095703,36,"[27, 34]",misc/training_log_a19004ca08e1b8cfc4c88adb7017c746.json
d99def24e6d5da1e4ea5d7afcd47ce3b,0.001,"[128, 64]","[0.4, 0.4]","[false, false]",0.0001,16,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.21404137462703512,94.0,412.1104018688202,37,"[21, 35]",misc/training_log_d99def24e6d5da1e4ea5d7afcd47ce3b.json
1721fa935c4b2198951df5e7b8166005,0.001,"[128, 64]","[0.4, 0.4]","[false, false]",0.0001,32,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.2114831201758938,94.17,361.44513869285583,39,"[27, 37]",misc/training_log_1721fa935c4b2198951df5e7b8166005.json
1646e18b4d6c4abb58a6c5324da6e5e8,0.001,"[128, 64]","[0.4, 0.4]","[false, false]",0.0001,32,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.2075207215858796,94.13,583.0247576236725,62,"[24, 37, 60]",misc/training_log_1646e18b4d6c4abb58a6c5324da6e5e8.json
c210c536839446846d0ddff812ee2118,0.001,"[128, 64]","[0.4, 0.4]","[false, false]",0.0001,64,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.194685067044227,94.37,456.36633133888245,54,"[29, 44]",misc/training_log_c210c536839446846d0ddff812ee2118.json
f29110b133839a41fa0bc03dc7b2358d,0.001,"[128, 64]","[0.4, 0.4]","[false, false]",0.0001,64,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.2073765181147369,93.82,412.6916718482971,49,"[18, 34]",misc/training_log_f29110b133839a41fa0bc03dc7b2358d.json
f8324b1e3516ba506ea23daaa51299d9,0.001,"[128, 64]","[0.4, 0.4]","[false, false]",0.0001,128,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.19818244181290456,94.3,371.32720470428467,47,"[34, 45]",misc/training_log_f8324b1e3516ba506ea23daaa51299d9.json
b4f0ab3fdb384ae0beb686852da88a8e,0.001,"[128, 64]","[0.4, 0.4]","[false, false]",0.0001,128,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.2001643482171282,94.22,409.6611614227295,51,"[29, 49]",misc/training_log_b4f0ab3fdb384ae0beb686852da88a8e.json
bf3bc5c50ce4d1d2b16eb062add1a170,0.001,"[128, 64]","[0.4, 0.4]","[false, false]",0.001,16,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.21291102673993445,93.78,503.98568320274353,45,"[24, 34, 43]",misc/training_log_bf3bc5c50ce4d1d2b16eb062add1a170.json
